Date,Name,Year,Letterboxd URI
2023-05-09,The Shawshank Redemption,1994,https://boxd.it/2aHi
2023-05-11,Flushed Away,2006,https://boxd.it/1Tpm
2023-05-16,Psycho,1960,https://boxd.it/2ab2
2023-05-27,The Naked Gun: From the Files of Police Squad!,1988,https://boxd.it/18YE
2023-05-30,Alien,1979,https://boxd.it/2awY
2023-06-16,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/azpY
2023-06-24,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/kSz4
2023-07-14,Do the Right Thing,1989,https://boxd.it/29gA
2023-07-17,The Wolf of Wall Street,2013,https://boxd.it/3C1m
2023-07-19,The Lobster,2015,https://boxd.it/7tnw
2023-07-21,Barbie,2023,https://boxd.it/bCLK
2023-07-25,Gremlins,1984,https://boxd.it/29gg
2023-08-28,Oppenheimer,2023,https://boxd.it/wUow
2023-10-02,The Creator,2023,https://boxd.it/oXWq
2024-03-01,Dune: Part Two,2024,https://boxd.it/pUfA
2024-03-18,The Boy and the Heron,2023,https://boxd.it/ipeM
2024-06-15,The Hangover,2009,https://boxd.it/1GjK
2024-06-16,The Hangover Part II,2011,https://boxd.it/PZI
2024-07-03,The Hangover Part III,2013,https://boxd.it/3GNY
2024-07-06,Il Sorpasso,1962,https://boxd.it/1y7Q
2024-07-22,Be Sick… It's Free,1968,https://boxd.it/kXm
2024-07-25,A Day in Court,1954,https://boxd.it/2Smy
2024-07-26,Il conte Max,1957,https://boxd.it/gCk
2024-07-28,The Deer Hunter,1978,https://boxd.it/1T6O
2024-07-29,The Palace,2023,https://boxd.it/v2Vu
2024-07-30,An American in Rome,1954,https://boxd.it/UQG
2024-08-04,Complexes,1965,https://boxd.it/2FvM
2024-09-20,Paths of Glory,1957,https://boxd.it/29b6
2024-09-21,A Hero of Our Times,1955,https://boxd.it/2KlM
2024-09-21,Vertigo,1958,https://boxd.it/2apI
2024-11-04,The Substance,2024,https://boxd.it/zanS
2024-11-07,Megalopolis,2024,https://boxd.it/lPBS
2024-12-23,"Dearest Relatives, Poisonous Relations",1992,https://boxd.it/1y8O
2024-12-29,There Will Be Blood,2007,https://boxd.it/20Z2
2025-01-04,Rope,1948,https://boxd.it/28yo
2025-01-08,An American Werewolf in London,1981,https://boxd.it/29yk
2025-01-09,Longlegs,2024,https://boxd.it/KzLM
2025-01-11,Nosferatu,2024,https://boxd.it/f5eG
2025-01-12,Airplane!,1980,https://boxd.it/29yu
2025-01-16,The Card Counter,2021,https://boxd.it/nTH0
2025-01-24,The Man Who Knew Too Much,1956,https://boxd.it/2a5S
2025-02-05,Asteroid City,2023,https://boxd.it/s3ds
2025-02-05,The Birds,1963,https://boxd.it/2a6m
2025-02-07,Strangers on a Train,1951,https://boxd.it/29tk
2025-02-12,Sergio Leone: The Italian Who Invented America,2022,https://boxd.it/BZLq
2025-02-13,Mystic River,2003,https://boxd.it/2aAG
2025-02-14,Reservoir Dogs,1992,https://boxd.it/2agc
2025-02-18,In the Mood for Love,2000,https://boxd.it/29tE
2025-02-22,The Wrong Man,1956,https://boxd.it/1AqK
2025-02-27,Portrait of a Lady on Fire,2019,https://boxd.it/jkPq
2025-02-27,Dial M for Murder,1954,https://boxd.it/2adW
2025-03-08,12 Angry Men,1957,https://boxd.it/2auI
2025-03-12,Mickey 17,2025,https://boxd.it/q1Dk
2025-03-28,eXistenZ,1999,https://boxd.it/27Ni
2025-03-30,The Menu,2022,https://boxd.it/lScm
2025-04-02,Videodrome,1983,https://boxd.it/29uC
2025-04-02,Crimes of the Future,2022,https://boxd.it/uTuY
2025-04-04,Escape from Alcatraz,1979,https://boxd.it/1Vwk
2025-04-04,Tokyo Godfathers,2003,https://boxd.it/1Qg2
2025-04-12,Palm Springs,2020,https://boxd.it/lCXQ
2025-05-01,Sinners,2025,https://boxd.it/KQMM
2025-05-14,The Long Goodbye,1973,https://boxd.it/281O
2025-05-26,Hannah and Her Sisters,1986,https://boxd.it/23jy
2025-05-31,Bananas,1971,https://boxd.it/1UbA
